year,demo_cat,demo_group,title,scen_id,demand_scenario,refining_scenario,sum_num,sum_den,num_over_den,mortality_level_dem,mortality_delta_dem,scenario,scenario_title,bau_mortality_level_dem,gap
2027,Race,hispanic,Hispanic,LC1 historical exports,LC1,historical exports,2009199.76867331,8428074.2556147,0.238393695610216,128.362802397443,-20.0385712934818,Low demand - historical exports,"Low demand
historical exports",148.537306772085,-20.1745043746424
2027,Race,hispanic,Hispanic,LC1 historical production,LC1,historical production,2347681.54465723,8428074.2556147,0.278554919362893,149.055372488293,0.516388042426213,Low demand - historical production,"Low demand
historical production",148.537306772085,0.518065716207417
2027,Race,hispanic,Hispanic,LC1 low exports,LC1,low exports,1899766.33125626,8428074.2556147,0.225409301536547,121.106997270599,-27.2572971224186,Low demand - low exports,"Low demand
low exports",148.537306772085,-27.4303095014862
2027,Race,nonh_other,Other (Non-Hispanic),BAU historical exports,BAU,historical exports,23120.8245577318,126860.720818522,0.182253611744858,1.62298316208837,-0.143456125099406,BAU demand - historical exports,"BAU demand
historical exports",1.76736764490253,-0.144384482814161
2027,Race,nonh_other,Other (Non-Hispanic),BAU historical production,BAU,historical production,25396.0882845962,126860.720818522,0.200188743377282,1.76736764490253,0,BAU demand - historical production,"BAU demand
historical production",1.76736764490253,0
2027,Race,nonh_other,Other (Non-Hispanic),BAU low exports,BAU,low exports,22013.0726837795,126860.720818522,0.173521579743109,1.54190671433574,-0.224188330675932,BAU demand - low exports,"BAU demand
low exports",1.76736764490253,-0.225460930566789
2027,Race,nonh_other,Other (Non-Hispanic),LC1 historical exports,LC1,historical exports,22494.7174830675,126860.720818522,0.177318222204073,1.57980263950992,-0.186397956200667,Low demand - historical exports,"Low demand
historical exports",1.76736764490253,-0.187565005392605
2027,Race,nonh_other,Other (Non-Hispanic),LC1 historical production,LC1,historical production,25485.909947003,126860.720818522,0.200896777052539,1.77452534841352,0.00713652454733929,Low demand - historical production,"Low demand
historical production",1.76736764490253,0.00715770351099043
2027,Race,nonh_other,Other (Non-Hispanic),LC1 low exports,LC1,low exports,21378.1079004004,126860.720818522,0.168516367891228,1.49838415083642,-0.267469414313385,Low demand - low exports,"Low demand
low exports",1.76736764490253,-0.268983494066102
2027,Race,nonh_two_or_more,Two or more races (Non-Hispanic),BAU historical exports,BAU,historical exports,128577.062327689,848341.849081609,0.151562795666491,9.53336370615235,-0.704442241118198,BAU demand - historical exports,"BAU demand
historical exports",10.2428683385248,-0.709504632372406
2027,Race,nonh_two_or_more,Two or more races (Non-Hispanic),BAU historical production,BAU,historical production,139384.732735377,848341.849081609,0.164302554313772,10.2428683385248,0,BAU demand - historical production,"BAU demand
historical production",10.2428683385248,0
2027,Race,nonh_two_or_more,Two or more races (Non-Hispanic),BAU low exports,BAU,low exports,121692.918504624,848341.849081609,0.143447972814692,9.00311818178285,-1.23234854158432,BAU demand - low exports,"BAU demand
low exports",10.2428683385248,-1.23975015674191
2027,Race,nonh_two_or_more,Two or more races (Non-Hispanic),LC1 historical exports,LC1,historical exports,125141.328701108,848341.849081609,0.14751285562133,9.28265753859364,-0.953853592964997,Low demand - historical exports,"Low demand
historical exports",10.2428683385248,-0.960210799931117
2027,Race,nonh_two_or_more,Two or more races (Non-Hispanic),LC1 historical production,LC1,historical production,139982.941334244,848341.849081609,0.165007704719254,10.2921045028839,0.0490934824793607,Low demand - historical production,"Low demand
historical production",10.2428683385248,0.0492361643591188
2027,Race,nonh_two_or_more,Two or more races (Non-Hispanic),LC1 low exports,LC1,low exports,118310.130768324,848341.849081609,0.139460443801521,8.75837157199013,-1.47583158391526,Low demand - low exports,"Low demand
low exports",10.2428683385248,-1.48449676653463
2027,Race,white,white,BAU historical exports,BAU,historical exports,1070857.87583996,9378258.40450366,0.114185153538285,86.1888932365426,-6.49130430349712,BAU demand - historical exports,"BAU demand
historical exports",92.7140082321339,-6.52511499559135
2027,Race,white,white,BAU historical production,BAU,historical production,1162577.79153999,9378258.40450366,0.123965212025049,92.7140082321339,0,BAU demand - historical production,"BAU demand
historical production",92.7140082321339,0
2027,Race,white,white,BAU low exports,BAU,low exports,1012141.80652088,9378258.40450366,0.107924282192398,81.3607995184635,-11.3018338324824,BAU demand - low exports,"BAU demand
low exports",92.7140082321339,-11.3532087136704
2027,Race,white,white,LC1 historical exports,LC1,historical exports,1043111.88265786,9378258.40450366,0.11122660921317,84.0017791766548,-8.66984167599393,Low demand - historical exports,"Low demand
historical exports",92.7140082321339,-8.7122290554791
2027,Race,white,white,LC1 historical production,LC1,historical production,1167881.57304844,9378258.40450366,0.124530752158375,93.1841730369624,0.469004882702845,Low demand - historical production,"Low demand
historical production",92.7140082321339,0.470164804828471
2027,Race,white,white,LC1 low exports,LC1,low exports,984453.981194212,9378258.40450366,0.104971940282799,79.1843764664303,-13.4699469023329,Low demand - low exports,"Low demand
low exports",92.7140082321339,-13.5296317657036
2028,DAC,dac,DAC,BAU historical exports,BAU,historical exports,1955812.54275449,4904842,0.398751385417612,124.073713747081,-18.8466412721102,BAU demand - historical exports,"BAU demand
historical exports",143.059428397743,-18.9857146506613
2028,DAC,dac,DAC,BAU historical production,BAU,historical production,2265254.79566869,4904842,0.461840523235752,143.059428397743,0,BAU demand - historical production,"BAU demand
historical production",143.059428397743,0
2028,DAC,dac,DAC,BAU low exports,BAU,low exports,1848454.30666903,4904842,0.376863170448513,117.047051854365,-25.8316953491572,BAU demand - low exports,"BAU demand
low exports",143.059428397743,-26.0123765433775
2028,DAC,dac,DAC,LC1 historical exports,LC1,historical exports,1900028.48525688,4904842,0.387378122528082,120.40257993339,-22.4966054393938,Low demand - historical exports,"Low demand
historical exports",143.059428397743,-22.6568484643524
2028,DAC,dac,DAC,LC1 historical production,LC1,historical production,2274046.63283052,4904842,0.463633004453664,143.704909842661,0.64308398429006,Low demand - historical production,"Low demand
historical production",143.059428397743,0.645481444918545
2028,DAC,dac,DAC,LC1 low exports,LC1,low exports,1766352.19246551,4904842,0.36012417779523,111.943285591617,-30.8994424318537,Low demand - low exports,"Low demand
low exports",143.059428397743,-31.1161428061253
2028,DAC,non_dac,Non-DAC,BAU historical exports,BAU,historical exports,2437152.90999473,19197950,0.126948601803564,195.190135528453,-20.1283066555998,BAU demand - historical exports,"BAU demand
historical exports",215.427547590537,-20.2374120620847
2028,DAC,non_dac,Non-DAC,BAU historical production,BAU,historical production,2705463.57483648,19197950,0.140924607827215,215.427547590537,0,BAU demand - historical production,"BAU demand
historical production",215.427547590537,0
2028,DAC,non_dac,Non-DAC,BAU low exports,BAU,low exports,2289240.32189288,19197950,0.119243998546349,183.083522912702,-32.1870722376597,BAU demand - low exports,"BAU demand
low exports",215.427547590537,-32.344024677835
2028,DAC,non_dac,Non-DAC,LC1 historical exports,LC1,historical exports,2361593.81855121,19197950,0.123012812230014,188.991085257823,-26.3012968406882,Low demand - historical exports,"Low demand
historical exports",215.427547590537,-26.4364623327147
2028,DAC,non_dac,Non-DAC,LC1 historical production,LC1,historical production,2724708.86012514,19197950,0.141927073470091,217.082943599651,1.65097017226888,Low demand - historical production,"Low demand
historical production",215.427547590537,1.65539600911325
2028,DAC,non_dac,Non-DAC,LC1 low exports,LC1,low exports,2197632.83315418,19197950,0.114472265692649,175.883742501122,-39.354641078448,Low demand - low exports,"Low demand
low exports",215.427547590537,-39.5438050894155
2028,Poverty,total_above_poverty,Above poverty line,BAU historical exports,BAU,historical exports,3648325.4917177,20607103.8469401,0.177042126774134,269.903007987201,-32.9457617641152,BAU demand - historical exports,"BAU demand
historical exports",303.055992663537,-33.1529846763359
2028,Poverty,total_above_poverty,Above poverty line,BAU historical production,BAU,historical production,4125764.23371779,20607103.8469401,0.200210775097851,303.055992663537,0,BAU demand - historical production,"BAU demand
historical production",303.055992663537,0
2028,Poverty,total_above_poverty,Above poverty line,BAU low exports,BAU,low exports,3435639.30805787,20607103.8469401,0.1667211139215,253.701184228762,-49.0719905895903,BAU demand - low exports,"BAU demand
low exports",303.055992663537,-49.3548084347751
2028,Poverty,total_above_poverty,Above poverty line,LC1 historical exports,LC1,historical exports,3538552.68691389,20607103.8469401,0.171715186820846,261.515080397045,-41.2935461400733,Low demand - historical exports,"Low demand
historical exports",303.055992663537,-41.5409122664922
2028,Poverty,total_above_poverty,Above poverty line,LC1 historical production,LC1,historical production,4149033.28213523,20607103.8469401,0.2013399511621,304.982375423544,1.92059453540773,Low demand - historical production,"Low demand
historical production",303.055992663537,1.92638276000747
2028,Poverty,total_above_poverty,Above poverty line,LC1 low exports,LC1,low exports,3291377.00580718,20607103.8469401,0.15972050367941,243.27736622083,-59.4387101675831,Low demand - low exports,"Low demand
low exports",303.055992663537,-59.7786264427065
2028,Poverty,total_below_poverty,Below poverty line,BAU historical exports,BAU,historical exports,744639.96103152,3495688.15305983,0.213016701841589,49.3608412883326,-6.02918616359486,BAU demand - historical exports,"BAU demand
historical exports",55.4309833247422,-6.0701420364096
2028,Poverty,total_below_poverty,Below poverty line,BAU historical production,BAU,historical production,844954.136787395,3495688.15305983,0.241713247804382,55.4309833247422,0,BAU demand - historical production,"BAU demand
historical production",55.4309833247422,0
2028,Poverty,total_below_poverty,Below poverty line,BAU low exports,BAU,low exports,702055.320504033,3495688.15305983,0.200834653940602,46.4293905383052,-8.94677699722656,BAU demand - low exports,"BAU demand
low exports",55.4309833247422,-9.00159278643707
2028,Poverty,total_below_poverty,Below poverty line,LC1 historical exports,LC1,historical exports,723069.616894192,3495688.15305983,0.206846144517004,47.8785847941693,-7.50435614000875,Low demand - historical exports,"Low demand
historical exports",55.4309833247422,-7.55239853057294
2028,Poverty,total_below_poverty,Below poverty line,LC1 historical production,LC1,historical production,849722.210820425,3495688.15305983,0.243077235043592,55.8054780187684,0.373459621151202,Low demand - historical production,"Low demand
historical production",55.4309833247422,0.374494694026176
2028,Poverty,total_below_poverty,Below poverty line,LC1 low exports,LC1,low exports,672608.019812511,3495688.15305983,0.192410761590323,44.5496618719099,-10.815373342719,Low demand - low exports,"Low demand
low exports",55.4309833247422,-10.8813214528323
2028,Race,aialnative,American Indian or Alaska Native,BAU historical exports,BAU,historical exports,10497.3679771348,96722.6985880788,0.108530553121154,0.780798571464681,-0.0598194328631786,BAU demand - historical exports,"BAU demand
historical exports",0.841104671583226,-0.0603061001185449
2028,Race,aialnative,American Indian or Alaska Native,BAU historical production,BAU,historical production,11467.696799575,96722.6985880788,0.11856262249685,0.841104671583226,0,BAU demand - historical production,"BAU demand
historical production",0.841104671583226,0
2028,Race,aialnative,American Indian or Alaska Native,BAU low exports,BAU,low exports,9840.14855238917,96722.6985880788,0.10173567007571,0.730132702892384,-0.110278804409502,BAU demand - low exports,"BAU demand
low exports",0.841104671583226,-0.110971968690842
2028,Race,aialnative,American Indian or Alaska Native,LC1 historical exports,LC1,historical exports,10169.5949369003,96722.6985880788,0.105141761813433,0.755720595179159,-0.0847893077247424,Low demand - historical exports,"Low demand
historical exports",0.841104671583226,-0.0853840764040671
2028,Race,aialnative,American Indian or Alaska Native,LC1 historical production,LC1,historical production,11569.4411697267,96722.6985880788,0.119614540729456,0.849790760942687,0.00866551748674188,Low demand - historical production,"Low demand
historical production",0.841104671583226,0.00868608935946136
2028,Race,aialnative,American Indian or Alaska Native,LC1 low exports,LC1,low exports,9469.68196128418,96722.6985880788,0.0979054771994474,0.703965560379971,-0.136302491128347,Low demand - low exports,"Low demand
low exports",0.841104671583226,-0.137139111203255
2028,Race,asian,Asian,BAU historical exports,BAU,historical exports,668883.99010929,3847285.01356629,0.173858704970043,53.0458152619408,-7.13644522175838,BAU demand - historical exports,"BAU demand
historical exports",60.2205224386948,-7.17470717675401
2028,Race,asian,Asian,BAU historical production,BAU,historical production,759483.440911957,3847285.01356629,0.197407636354954,60.2205224386948,0,BAU demand - historical production,"BAU demand
historical production",60.2205224386948,0
2028,Race,asian,Asian,BAU low exports,BAU,low exports,628518.054005288,3847285.01356629,0.163366647334161,49.7718445629178,-10.3961450724473,BAU demand - low exports,"BAU demand
low exports",60.2205224386948,-10.4486778757771
2028,Race,asian,Asian,LC1 historical exports,LC1,historical exports,647123.162461876,3847285.01356629,0.16820255327588,51.2561713725426,-8.91820366125618,Low demand - historical exports,"Low demand
historical exports",60.2205224386948,-8.96435106615222
2028,Race,asian,Asian,LC1 historical production,LC1,historical production,763553.751118184,3847285.01356629,0.198465605856011,60.5538172323823,0.332259825367593,Low demand - historical production,"Low demand
historical production",60.2205224386948,0.333294793687436
2028,Race,asian,Asian,LC1 low exports,LC1,low exports,601916.304201977,3847285.01356629,0.156452225941021,47.6749685649825,-12.4826835552005,Low demand - low exports,"Low demand
low exports",60.2205224386948,-12.5455538737124
2028,Race,black,Black,BAU historical exports,BAU,historical exports,447018.329669633,1293179.54364969,0.345673833045665,31.0569702201446,-3.82831313012757,BAU demand - historical exports,"BAU demand
historical exports",34.9191289371115,-3.86215871696699
2028,Race,black,Black,BAU historical production,BAU,historical production,505369.450285835,1293179.54364969,0.390796044344739,34.9191289371115,0,BAU demand - historical production,"BAU demand
historical production",34.9191289371115,0
2028,Race,black,Black,BAU low exports,BAU,low exports,423480.6017009,1293179.54364969,0.327472394518186,29.3533690076345,-5.52121872724484,BAU demand - low exports,"BAU demand
low exports",34.9191289371115,-5.56575992947706
2028,Race,black,Black,LC1 historical exports,LC1,historical exports,435669.237156788,1293179.54364969,0.336897717951225,30.2196361982485,-4.66041612130598,Low demand - historical exports,"Low demand
historical exports",34.9191289371115,-4.69949273886308
2028,Race,black,Black,LC1 historical production,LC1,historical production,507602.346892849,1293179.54364969,0.392522716111223,35.0943811843508,0.174637448266477,Low demand - historical production,"Low demand
historical production",34.9191289371115,0.175252247239257
2028,Race,black,Black,LC1 low exports,LC1,low exports,404857.315123026,1293179.54364969,0.313071233697691,28.0836888640756,-6.78126608994981,Low demand - low exports,"Low demand
low exports",34.9191289371115,-6.83544007303594
2028,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,BAU historical exports,BAU,historical exports,18285.699012821,84069.5141773729,0.21750689523721,1.29218146827715,-0.139171248154004,BAU demand - historical exports,"BAU demand
historical exports",1.43294594333588,-0.14076447505873
2028,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,BAU historical production,BAU,historical production,20434.4313573315,84069.5141773729,0.243065890855729,1.43294594333588,0,BAU demand - historical production,"BAU demand
historical production",1.43294594333588,0
2028,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,BAU low exports,BAU,low exports,17156.9839545947,84069.5141773729,0.204080921871348,1.20909187459425,-0.221703716031843,BAU demand - low exports,"BAU demand
low exports",1.43294594333588,-0.22385406874163
2028,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,LC1 historical exports,LC1,historical exports,17680.1846956021,84069.5141773729,0.210304351923574,1.24703634549511,-0.183995707138569,Low demand - historical exports,"Low demand
historical exports",1.43294594333588,-0.185909597840771
2028,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,LC1 historical production,LC1,historical production,20558.6924013379,84069.5141773729,0.244543965818125,1.44272575078802,0.00974775657332464,Low demand - historical production,"Low demand
historical production",1.43294594333588,0.00977980745213691
2028,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,LC1 low exports,LC1,low exports,16445.5872230875,84069.5141773729,0.195618915893697,1.16003844058811,-0.270351961441054,Low demand - low exports,"Low demand
low exports",1.43294594333588,-0.272907502747771
2028,Race,hispanic,Hispanic,BAU historical exports,BAU,historical exports,2039817.26804728,8428074.2556147,0.242026494568243,133.91397096654,-18.8769283439037,BAU demand - historical exports,"BAU demand
historical exports",152.918866245162,-19.0048952786219
2028,Race,hispanic,Hispanic,BAU historical production,BAU,historical production,2343858.44621931,8428074.2556147,0.278101304655433,152.918866245162,0,BAU demand - historical production,"BAU demand
historical production",152.918866245162,0
2028,Race,hispanic,Hispanic,BAU low exports,BAU,low exports,1922445.82866298,8428074.2556147,0.22810024809431,125.937400779026,-26.8122488501874,BAU demand - low exports,"BAU demand
low exports",152.918866245162,-26.9814654661358
2028,Race,hispanic,Hispanic,LC1 historical exports,LC1,historical exports,1978350.52160234,8428074.2556147,0.234733399540753,129.716569033576,-23.0528698323723,Low demand - historical exports,"Low demand
historical exports",152.918866245162,-23.2022972115862
2028,Race,hispanic,Hispanic,LC1 historical production,LC1,historical production,2355474.89774713,8428074.2556147,0.279479609019574,153.797179009722,0.875464256922798,Low demand - historical production,"Low demand
historical production",152.918866245162,0.878312764560235
2028,Race,hispanic,Hispanic,LC1 low exports,LC1,low exports,1840165.71365869,8428074.2556147,0.218337624687252,120.678285356393,-32.0381455415377,Low demand - low exports,"Low demand
low exports",152.918866245162,-32.2405808887692
2028,Race,nonh_other,Other (Non-Hispanic),BAU historical exports,BAU,historical exports,22843.2981706403,126860.720818522,0.180065965440306,1.65106285843265,-0.170406219314129,BAU demand - historical exports,"BAU demand
historical exports",1.82253949933178,-0.171476640899133
2028,Race,nonh_other,Other (Non-Hispanic),BAU historical production,BAU,historical production,25437.2415786782,126860.720818522,0.200513140825259,1.82253949933178,0,BAU demand - historical production,"BAU demand
historical production",1.82253949933178,0
2028,Race,nonh_other,Other (Non-Hispanic),BAU low exports,BAU,low exports,21624.969807587,126860.720818522,0.170462296509588,1.5598790831647,-0.261193709966369,BAU demand - low exports,"BAU demand
low exports",1.82253949933178,-0.262660416167079
2028,Race,nonh_other,Other (Non-Hispanic),LC1 historical exports,LC1,historical exports,22281.3841044522,126860.720818522,0.175636587595355,1.60874965141754,-0.212548723684077,Low demand - historical exports,"Low demand
historical exports",1.82253949933178,-0.213789847914243
2028,Race,nonh_other,Other (Non-Hispanic),LC1 historical production,LC1,historical production,25585.2881020947,126860.720818522,0.201680141315728,1.83469083769662,0.0121151532092626,Low demand - historical production,"Low demand
historical production",1.82253949933178,0.0121513383648344
2028,Race,nonh_other,Other (Non-Hispanic),LC1 low exports,LC1,low exports,20715.2637478306,126860.720818522,0.163291392435523,1.49589091258708,-0.324823193118199,Low demand - low exports,"Low demand
low exports",1.82253949933178,-0.326648586744705
2028,Race,nonh_two_or_more,Two or more races (Non-Hispanic),BAU historical exports,BAU,historical exports,127052.973442264,848341.849081609,0.149766245269885,9.70265918048191,-0.861777484377951,BAU demand - historical exports,"BAU demand
historical exports",10.5702812348627,-0.867622054380806
2028,Race,nonh_two_or_more,Two or more races (Non-Hispanic),BAU historical production,BAU,historical production,139658.900198716,848341.849081609,0.164625734719921,10.5702812348627,0,BAU demand - historical production,"BAU demand
historical production",10.5702812348627,0
2028,Race,nonh_two_or_more,Two or more races (Non-Hispanic),BAU low exports,BAU,low exports,119606.385326819,848341.849081609,0.140988429907473,9.11542699870534,-1.44639513111837,BAU demand - low exports,"BAU demand
low exports",10.5702812348627,-1.45485423615737
2028,Race,nonh_two_or_more,Two or more races (Non-Hispanic),LC1 historical exports,LC1,historical exports,123394.694950169,848341.849081609,0.145453975992994,9.41286906719923,-1.15020613550178,Low demand - historical exports,"Low demand
historical exports",10.5702812348627,-1.15741216766349
2028,Race,nonh_two_or_more,Two or more races (Non-Hispanic),LC1 historical production,LC1,historical production,140646.107250444,848341.849081609,0.165789424867703,10.6539583042329,0.0834324934329419,Low demand - historical production,"Low demand
historical production",10.5702812348627,0.0836770693701734
2028,Race,nonh_two_or_more,Two or more races (Non-Hispanic),LC1 low exports,LC1,low exports,114784.027567999,848341.849081609,0.13530397880555,8.75731333724706,-1.80263816808105,Low demand - low exports,"Low demand
low exports",10.5702812348627,-1.81296789761566
2028,Race,white,white,BAU historical exports,BAU,historical exports,1058566.52632016,9378258.40450366,0.112874531779996,87.820390748251,-7.90208684721121,BAU demand - historical exports,"BAU demand
historical exports",95.7615870181976,-7.94119626994666
2028,Race,white,white,BAU historical production,BAU,historical production,1165008.76315378,9378258.40450366,0.124224425570777,95.7615870181976,0,BAU demand - historical production,"BAU demand
historical production",95.7615870181976,0
2028,Race,white,white,BAU low exports,BAU,low exports,995021.656551346,9378258.40450366,0.106098767344,82.4534297581316,-13.2495835754114,BAU demand - low exports,"BAU demand
low exports",95.7615870181976,-13.308157260066
2028,Race,white,white,LC1 historical exports,LC1,historical exports,1026953.52389995,9378258.40450366,0.109503649782862,85.176912927555,-10.5348727910983,Low demand - historical exports,"Low demand
historical exports",95.7615870181976,-10.5846740906426
2028,Race,white,white,LC1 historical production,LC1,historical production,1173764.9682739,9378258.40450366,0.125158096274062,96.5613103621974,0.7977317052998,Low demand - historical production,"Low demand
historical production",95.7615870181976,0.799723343999759
2028,Race,white,white,LC1 low exports,LC1,low exports,955631.132135799,9378258.40450366,0.101898571239718,79.2728770564873,-16.4178725098455,Low demand - low exports,"Low demand
low exports",95.7615870181976,-16.4887099617104
2029,DAC,dac,DAC,BAU historical exports,BAU,historical exports,1931491.54470359,4904842,0.393792816303479,125.930802626423,-21.1279339249877,BAU demand - historical exports,"BAU demand
historical exports",147.213447420809,-21.2826447943865
2029,DAC,dac,DAC,BAU historical production,BAU,historical production,2268459.78219521,4904842,0.462493956420046,147.213447420809,0,BAU demand - historical production,"BAU demand
historical production",147.213447420809,0
2029,DAC,dac,DAC,BAU low exports,BAU,low exports,1813943.70315211,4904842,0.369827142882913,118.05010457248,-28.9614383608423,BAU demand - low exports,"BAU demand
low exports",147.213447420809,-29.1633428483297
2029,DAC,dac,DAC,LC1 historical exports,LC1,historical exports,1842302.30155683,4904842,0.375608898626465,119.981696874661,-27.0409005533349,Low demand - historical exports,"Low demand
historical exports",147.213447420809,-27.2317505461488
2029,DAC,dac,DAC,LC1 historical production,LC1,historical production,2276760.9106535,4904842,0.464186391866141,147.836977482361,0.62113983743614,Low demand - historical production,"Low demand
historical production",147.213447420809,0.623530061551321
2029,DAC,dac,DAC,LC1 low exports,LC1,low exports,1699635.98526452,4904842,0.346522066412031,110.706748735099,-36.2539128750457,Low demand - low exports,"Low demand
low exports",147.213447420809,-36.5066986857103
2029,DAC,non_dac,Non-DAC,BAU historical exports,BAU,historical exports,2409175.60739778,19197950,0.125491295028781,198.735576453186,-23.6189773726668,BAU demand - historical exports,"BAU demand
historical exports",222.478699769123,-23.7431233159369
2029,DAC,non_dac,Non-DAC,BAU historical production,BAU,historical production,2712511.73685004,19197950,0.141291738797634,222.478699769123,0,BAU demand - historical production,"BAU demand
historical production",222.478699769123,0
2029,DAC,non_dac,Non-DAC,BAU low exports,BAU,low exports,2250062.40792537,19197950,0.117203264302979,185.374211908304,-36.9273298555662,BAU demand - low exports,"BAU demand
low exports",222.478699769123,-37.1044878608191
2029,DAC,non_dac,Non-DAC,LC1 historical exports,LC1,historical exports,2293536.655239,19197950,0.119467789802505,189.071057890723,-33.243292561117,Low demand - historical exports,"Low demand
historical exports",222.478699769123,-33.4076418784003
2029,DAC,non_dac,Non-DAC,LC1 historical production,LC1,historical production,2730414.60462529,19197950,0.142224279395732,224.060009778793,1.57698212257997,Low demand - historical production,"Low demand
historical production",222.478699769123,1.58131000966981
2029,DAC,non_dac,Non-DAC,LC1 low exports,LC1,low exports,2118441.29717157,19197950,0.110347266097243,174.654153744513,-47.600761583757,Low demand - low exports,"Low demand
low exports",222.478699769123,-47.8245460246097
2029,Poverty,total_above_poverty,Above poverty line,BAU historical exports,BAU,historical exports,3604687.25647687,20607103.8469401,0.174924496098569,274.498634564726,-37.8512449361946,BAU demand - historical exports,"BAU demand
historical exports",312.582901553515,-38.0842669887899
2029,Poverty,total_above_poverty,Above poverty line,BAU historical production,BAU,historical production,4134273.65910518,20607103.8469401,0.200623711600263,312.582901553515,0,BAU demand - historical production,"BAU demand
historical production",312.582901553515,0
2029,Poverty,total_above_poverty,Above poverty line,BAU low exports,BAU,low exports,3374439.18430163,20607103.8469401,0.163751258273137,256.527000197272,-55.7383071976691,BAU demand - low exports,"BAU demand
low exports",312.582901553515,-56.0559013562437
2029,Poverty,total_above_poverty,Above poverty line,LC1 historical exports,LC1,historical exports,3434097.21280497,20607103.8469401,0.166646280734636,261.269309527011,-51.0160640755129,Low demand - historical exports,"Low demand
historical exports",312.582901553515,-51.3135920265046
2029,Poverty,total_above_poverty,Above poverty line,LC1 historical production,LC1,historical production,4156021.75744701,20607103.8469401,0.201679080588713,314.429538718102,1.84094069315689,Low demand - historical production,"Low demand
historical production",312.582901553515,1.8466371645867
2029,Poverty,total_above_poverty,Above poverty line,LC1 low exports,LC1,low exports,3170207.14813207,20607103.8469401,0.153840499454891,241.230370291746,-70.9532854930164,Low demand - low exports,"Low demand
low exports",312.582901553515,-71.3525312617697
2029,Poverty,total_below_poverty,Below poverty line,BAU historical exports,BAU,historical exports,735979.895624526,3495688.15305983,0.210539345444848,50.1677445148812,-6.89566636145986,BAU demand - historical exports,"BAU demand
historical exports",57.1092456364174,-6.94150112153618
2029,Poverty,total_below_poverty,Below poverty line,BAU historical production,BAU,historical production,846697.859940088,3495688.15305983,0.242212068945269,57.1092456364174,0,BAU demand - historical production,"BAU demand
historical production",57.1092456364174,0
2029,Poverty,total_below_poverty,Below poverty line,BAU low exports,BAU,low exports,689566.926775871,3495688.15305983,0.197262140266225,46.8973162835131,-10.1504610187397,BAU demand - low exports,"BAU demand
low exports",57.1092456364174,-10.2119293529043
2029,Poverty,total_below_poverty,Below poverty line,LC1 historical exports,LC1,historical exports,701741.743990865,3495688.15305983,0.200744950139966,47.7834452383746,-9.26812903893904,Low demand - historical exports,"Low demand
historical exports",57.1092456364174,-9.32580039804271
2029,Poverty,total_below_poverty,Below poverty line,LC1 historical production,LC1,historical production,851153.757831786,3495688.15305983,0.243486752983603,57.4674485430513,0.357181266859219,Low demand - historical production,"Low demand
historical production",57.1092456364174,0.358202906633942
2029,Poverty,total_below_poverty,Below poverty line,LC1 low exports,LC1,low exports,647870.134304011,3495688.15305983,0.185334076135172,44.1305321878661,-12.9013889657861,Low demand - low exports,"Low demand
low exports",57.1092456364174,-12.9787134485512
2029,Race,aialnative,American Indian or Alaska Native,BAU historical exports,BAU,historical exports,10387.27198858,96722.6985880788,0.107392288885747,0.794938774279689,-0.072693601772888,BAU demand - historical exports,"BAU demand
historical exports",0.868184074610013,-0.0732453003303244
2029,Race,aialnative,American Indian or Alaska Native,BAU historical production,BAU,historical production,11505.0006984325,96722.6985880788,0.118948301343719,0.868184074610013,0,BAU demand - historical production,"BAU demand
historical production",0.868184074610013,0
2029,Race,aialnative,American Indian or Alaska Native,BAU low exports,BAU,low exports,9680.17713221099,96722.6985880788,0.100081751993261,0.739090634791156,-0.128311086692216,BAU demand - low exports,"BAU demand
low exports",0.868184074610013,-0.129093439818857
2029,Race,aialnative,American Indian or Alaska Native,LC1 historical exports,LC1,historical exports,9885.15423675067,96722.6985880788,0.102200976410402,0.755858669148302,-0.111601223587173,Low demand - historical exports,"Low demand
historical exports",0.868184074610013,-0.112325405461711
2029,Race,aialnative,American Indian or Alaska Native,LC1 historical production,LC1,historical production,11599.2960167172,96722.6985880788,0.119923205059818,0.876436158362332,0.00823196803401239,Low demand - historical production,"Low demand
historical production",0.868184074610013,0.00825208375231901
2029,Race,aialnative,American Indian or Alaska Native,LC1 low exports,LC1,low exports,9137.54204321728,96722.6985880788,0.0944715374633219,0.699001765740559,-0.168192159878267,Low demand - low exports,"Low demand
low exports",0.868184074610013,-0.169182308869454
2029,Race,asian,Asian,BAU historical exports,BAU,historical exports,660656.594462746,3847285.01356629,0.171720211040549,53.9664274258423,-8.14358909251062,BAU demand - historical exports,"BAU demand
historical exports",62.1530704175403,-8.18664299169807
2029,Race,asian,Asian,BAU historical production,BAU,historical production,760971.450396974,3847285.01356629,0.197794405071015,62.1530704175403,0,BAU demand - historical production,"BAU demand
historical production",62.1530704175403,0
